заражение	0	1	1	1	0	0	0	0	0	1
заразительный	0	0	1	1	0	0	0	0	0	1
заразить	0	0	1	0	0	0	0	0	0	1
заразный	0	0	1	1	0	1	0	0	0	1
зарегистрироваться	0	1	0	0	0	0	0	1	0	0
зарождающийся	0	1	0	0	0	0	0	0	0	0
заросший	0	0	0	0	0	0	0	0	0	1
зарплата	0	1	0	0	1	0	0	1	1	0
засада	1	0	0	1	0	0	1	0	0	1
засахаренный	0	0	0	0	0	0	0	0	1	0
заслуженный	0	0	0	0	1	0	0	1	1	0
заслуживать	1	1	0	0	0	0	0	1	1	0
застенчивый	0	0	0	1	0	0	0	0	0	0
застойный	0	0	0	0	0	1	0	0	0	1
застраховать	0	0	0	0	0	0	0	1	1	0
застрявший	0	0	0	0	0	0	0	0	0	1
заступничество	0	0	0	0	0	0	0	1	0	0
засуха	0	0	0	0	0	0	0	0	0	1
засушливый	0	0	0	0	0	1	0	0	0	1
засыпь	0	0	0	0	0	0	0	0	1	0
затемненный	0	0	0	1	0	1	0	0	0	1
затемнять	0	0	0	1	0	1	0	0	0	1
затишье	0	1	0	0	0	0	0	0	0	0
затонул	0	0	1	1	0	1	0	0	0	1
затраты	0	0	0	0	0	0	0	0	0	1
затуманенный	0	0	0	0	0	1	0	0	0	1
затухание	0	0	0	0	0	1	0	0	0	1
затхлый	0	0	1	0	0	0	0	0	0	1
затягивать	1	0	0	0	0	0	0	0	0	0
захват	0	0	0	1	0	0	0	0	0	0
захватчик	1	0	0	1	0	1	0	0	0	1
захватывать	0	0	0	1	0	0	0	0	0	1
захватывающе	0	1	0	0	1	0	1	0	1	0
захватывающий	0	1	0	0	1	0	1	0	1	0
захоронение	1	0	0	1	0	1	0	0	0	1
зачарованные	0	0	0	0	1	0	0	0	1	1
защита	1	1	0	1	1	0	0	1	1	0
защитник	0	0	0	0	0	0	0	1	1	0
защитный	0	0	0	0	0	0	0	0	1	0
защищал	0	0	0	0	0	0	0	1	1	0
защищать	0	0	0	1	0	0	0	0	1	0
защищенный	0	0	0	0	0	0	0	1	0	0
заявитель	0	1	0	0	0	0	0	0	0	0
звезда	0	1	0	0	1	0	0	1	1	0
звездный	0	1	0	0	1	0	0	0	1	0
звериный	0	0	1	1	0	0	0	0	0	1
зверский	1	0	1	0	0	0	0	0	0	1
зверство	1	0	1	1	0	1	0	0	0	1
зверь	1	0	0	1	0	0	0	0	0	1
звонки	0	1	0	0	0	0	0	1	0	1
звонкий	0	0	0	0	1	0	0	0	1	0
звонок	1	0	0	0	0	0	0	0	0	1
здоровый	0	0	0	0	1	0	0	0	1	0
зевать	0	0	0	0	0	0	1	0	0	1
зевая	0	0	0	0	0	0	0	0	0	1
зеленый	0	0	0	0	1	0	0	1	1	0
земледелие	0	0	0	0	0	0	0	1	1	0
землетрясение	1	0	0	1	0	1	1	0	0	1
земля	0	0	0	0	0	0	0	1	0	0
земляк	0	0	0	0	0	0	0	1	0	0
зло	1	0	1	1	0	1	0	0	0	1
злоба	1	0	1	1	0	0	0	0	0	1
злобный	1	0	1	1	0	1	0	0	0	1
зловещий	1	1	1	1	0	0	0	0	0	1
злодей	1	0	1	1	0	0	0	0	0	1
злодейский	1	0	1	1	0	0	0	0	0	1
злой	1	0	1	0	0	0	0	0	0	1
злокачественность	0	0	0	1	0	1	0	0	0	1
злокачественный	1	0	0	1	0	0	0	0	0	1
злонамеренный	1	0	1	1	0	1	0	0	0	1
злость	1	0	1	1	0	0	0	0	0	1
злоупотребление	0	0	0	0	0	0	0	0	0	1
злоупотреблять	1	0	1	1	0	1	0	0	0	1
змей	0	0	1	1	0	0	0	0	0	1
змея	0	0	1	1	0	0	0	0	0	1
знакомство	0	1	0	0	1	0	0	1	1	0
знаменитости	0	0	0	0	0	0	0	0	1	0
знаменитость	1	1	1	0	1	0	1	1	1	1
знания	0	0	0	0	0	0	0	0	1	0
знаток	0	0	0	0	1	0	0	1	1	0
значительный	0	0	0	0	0	0	0	0	1	0
значок	0	0	0	0	0	0	0	1	0	0
зная	0	0	0	0	0	0	0	0	1	0
знойный	0	0	0	0	0	0	0	0	1	0
золото	0	0	0	0	0	0	0	0	1	0
зрелище	0	0	0	0	0	0	0	0	1	1
зрение	0	1	0	0	0	0	0	0	1	0
игнорировать	0	0	0	0	0	0	0	0	0	1
игнорируется	0	0	1	0	0	0	0	0	0	1
иголка	0	0	0	0	0	0	0	0	1	0
игривый	1	0	0	0	1	0	1	1	1	0
игрок	0	0	0	0	0	0	0	0	0	1
идеализм	0	0	0	0	0	0	0	0	1	0
идеально	0	1	0	0	1	0	0	1	1	0
идиот	0	0	1	0	0	0	0	0	0	1
идиотизм	1	0	1	0	0	1	0	0	0	1
идиотский	1	0	1	0	0	0	0	0	0	1
идол	0	0	0	0	0	0	0	0	1	0
идолопоклонство	0	0	1	1	0	0	0	0	0	1
идти	0	0	1	0	0	0	0	0	0	1
из-за	1	1	1	1	0	1	0	1	0	1
избавление	0	1	0	0	1	0	0	1	1	0
избегайте	1	0	1	0	0	1	0	0	0	1
избегание	0	0	0	1	0	0	0	0	0	1
избегать	0	0	0	1	0	0	0	0	0	1
избиение	1	0	0	1	0	1	0	0	0	1
избирать	0	0	0	0	0	0	0	1	1	0
избыток	0	1	1	0	1	0	0	1	1	1
избыточный	0	0	0	0	0	0	0	0	0	1
извергать	0	0	1	0	0	0	0	0	0	0
извергаться	1	0	0	0	0	0	1	0	0	1
извержение	1	0	0	1	0	0	1	0	0	1
известность	1	0	1	1	0	0	0	0	1	1
известный	0	0	0	0	0	0	0	0	1	0
извиваться	0	0	1	0	0	0	0	0	0	1
извинение	0	0	0	0	0	0	0	0	1	1
извиняющийся	0	0	0	0	0	0	0	1	1	0
извращенец	1	0	1	0	0	0	0	0	0	1
извращение	1	0	1	0	0	1	0	0	0	1
извращенный	0	0	1	0	0	0	0	0	0	1
изгнан	1	0	0	1	0	1	0	0	0	1
изгнание	1	0	1	1	0	1	0	0	0	1
изгнать	1	0	1	1	0	1	0	0	0	1
изгой	0	0	1	1	0	1	0	0	0	1
изголодавшийся	0	0	0	0	0	0	0	0	0	1
изготовление	0	0	0	0	0	0	0	1	0	1
изжога	0	0	0	0	0	0	0	0	0	1
излечимый	0	0	0	0	0	0	0	1	1	0
излучать	0	0	0	0	0	0	0	0	1	0
измена	1	0	1	1	0	0	1	0	0	1
изменить	0	0	0	0	0	0	1	0	0	0
изменчивый	0	1	0	0	0	0	0	0	1	0
изменять	1	0	1	0	0	0	0	0	0	1
измерение	0	0	0	0	0	0	0	1	0	0
измеренный	0	0	0	0	0	0	0	1	1	0
изможденный	0	0	0	0	0	1	0	0	0	1
измученный	0	0	0	0	0	1	0	0	0	1
изнасилование	1	0	1	1	0	1	0	0	0	1
изношенный	0	0	0	0	0	1	0	0	0	1
изобилие	0	0	0	0	1	0	0	0	1	1
изобилует	0	0	0	0	0	0	0	0	0	1
изобилующий	0	0	1	0	0	0	0	0	0	0
изобретатель	0	0	0	0	0	0	0	0	1	0
изобретательный	0	0	0	0	0	0	0	0	1	0
изолированный	0	0	0	1	0	1	0	0	0	1
изолировать	0	0	0	0	0	1	0	0	0	0
изоляция	0	0	0	0	0	1	0	1	0	1
изречение	0	0	0	0	0	0	0	1	0	0
изувеченный	0	0	1	0	0	0	0	0	0	1
изумительный	0	1	0	0	0	0	1	0	0	0
изумленный	0	0	0	0	1	0	0	0	1	0
изучение	0	1	0	0	0	0	0	0	0	0
изысканно	0	0	0	0	0	0	0	0	1	0
изысканный	0	1	0	0	1	0	0	0	1	0
изюминка	0	1	0	0	1	0	0	1	1	0
изящный	0	0	0	0	0	0	0	0	1	0
ил	0	0	1	0	0	0	0	0	0	1
иллюзия	0	0	0	0	0	0	1	0	0	1
иллюстрировать	0	0	0	0	0	0	0	0	1	0
имитация	0	0	0	0	0	0	0	0	0	1
иммигрант	0	0	0	1	0	0	0	0	0	0
иммунизация	0	0	0	0	0	0	0	1	0	0
импичмент	0	0	1	1	0	0	0	0	0	1
импотент	0	0	0	0	0	0	0	0	0	1
импотенция	1	0	0	1	0	1	0	0	0	1
импровизация	0	0	0	0	0	0	1	0	0	0
импровизировать	0	1	0	0	0	0	1	0	1	0
импульс	0	1	0	0	0	0	0	0	1	0
инаугурационный	0	1	0	0	0	0	0	0	0	0
инаугурация	0	1	0	0	1	0	0	1	1	0
иначе	0	0	0	0	0	0	1	0	0	0
инвалид	0	0	0	1	0	1	0	0	0	1
инвалидность	0	0	0	0	0	1	0	0	0	1
инволюция	1	0	0	0	0	0	0	0	0	1
индивидуальность	0	0	0	0	0	0	0	0	1	0
инертный	0	0	0	0	0	0	0	0	0	1
инкуб	0	0	1	1	0	0	0	0	0	1
инновации	0	0	0	0	0	0	0	0	1	0
инопланетянин	0	0	1	1	0	0	0	0	0	1
иностранец	0	0	0	1	0	0	0	0	0	1
иностранный	0	0	0	0	0	0	0	0	0	1
инспектор	0	0	0	0	0	0	0	0	1	0
инстинктивный	1	0	1	1	0	0	0	0	1	0
институт	0	0	0	0	0	0	0	1	0	0
инструктировать	0	0	0	0	0	0	0	1	1	0
инструктор	0	1	0	0	0	0	0	1	1	0
инструкции	0	1	0	0	0	0	0	1	0	0
инструкция	0	0	0	0	0	0	0	1	1	0
инструментальный	0	0	0	0	0	0	0	0	1	0
инсульт	0	0	0	1	0	1	0	0	0	1
интеллект	0	0	0	1	1	0	0	1	1	0
интеллектуал	0	0	0	0	0	0	0	0	1	0
интенсивный	1	0	1	1	1	0	1	1	1	1
интер	0	0	0	0	0	1	0	0	0	1
интервьюер	0	0	0	1	0	0	0	0	0	0
интерес	0	0	0	0	0	0	0	0	1	0
интересно	0	0	0	0	0	0	0	0	1	0
интерлюдия	0	0	0	0	0	0	0	0	1	0
интерьер	0	0	1	0	0	0	0	1	1	0
интимно	0	1	0	1	1	0	0	0	0	0
интимный	0	1	0	0	1	0	0	1	1	0
интонация	0	0	0	0	0	0	0	0	1	0
интрига	0	1	0	1	0	0	1	0	0	1
интуитивно	0	1	0	0	0	0	0	0	0	0
интуиция	0	0	0	0	0	0	0	1	1	0
инфантильный	1	0	1	0	0	0	0	0	0	1
инфаркт	0	0	0	1	0	0	1	0	0	1
инфляция	0	0	0	1	0	0	0	0	0	1
информация	0	0	0	0	0	0	0	0	1	0
инцест	1	0	1	1	0	1	0	0	0	1
инцидент	0	0	0	0	0	0	1	0	0	0
инъекция	0	0	0	1	0	0	0	0	0	0
ипотека	0	0	0	1	0	0	0	0	0	0
иррациональность	0	0	0	0	0	0	0	0	0	1
иррациональный	0	0	1	1	0	0	0	0	0	1
иск	1	0	1	1	0	1	1	0	0	1
искажать	0	0	0	0	0	0	0	0	0	1
искажение	1	0	1	0	0	0	0	0	0	1
искаженный	1	0	1	0	0	0	0	0	0	1
искалеченный	0	0	0	0	0	1	0	0	0	1
исключать	1	0	0	0	0	0	0	0	0	0
исключая	0	0	0	0	0	1	0	0	0	1
исключение	0	0	1	1	0	1	0	0	0	1
исключенный	0	0	1	0	0	1	0	0	0	1
исключительно	0	0	0	0	0	0	1	0	0	0
искоренение	1	0	1	1	0	0	0	0	0	1
искоренить	1	0	0	0	0	0	0	0	0	1
искренний	0	1	0	0	1	1	1	1	1	0
искренность	0	0	0	0	0	0	0	0	1	0
искупить	0	1	0	0	1	0	0	1	1	0
искупление	0	0	0	0	0	0	0	0	1	0
искусный	0	0	0	0	0	0	0	1	1	0
искусство	0	1	0	0	1	1	1	0	1	0
искушение	0	0	0	0	0	0	0	0	0	1
исполнение	1	1	0	1	1	1	0	1	1	1
исполнитель	0	0	0	0	0	0	0	1	1	0
использовать	0	0	0	0	0	0	0	0	1	0
испортился	0	0	1	0	0	1	0	0	0	1
испорченный	0	0	1	0	0	1	0	0	0	1
исправить	0	0	0	0	0	0	0	0	1	0
исправление	0	0	0	0	0	0	0	0	0	1
исправлено	0	0	0	0	0	0	0	1	0	0
исправляет	0	0	0	0	0	0	0	0	1	0
исправлять	0	0	0	0	0	0	0	0	1	0
испуг	0	0	0	1	0	0	1	0	0	1
испуганно	0	0	0	1	0	1	1	0	0	1
испуганный	0	0	0	1	0	0	1	0	0	1
испытание	1	0	0	0	0	0	1	0	0	1
исследование	0	0	0	0	0	0	0	0	1	0
исследователь	0	0	0	0	0	0	0	0	1	0
исследовать	0	1	0	0	0	0	0	0	0	0
иссохший	0	0	1	0	0	0	0	0	0	1
истекает	0	0	0	0	0	1	0	0	0	1
истекший	0	0	0	0	0	0	0	0	0	1
истеричный	1	0	0	1	0	0	0	0	0	1
истерия	0	0	0	1	0	0	0	0	0	1
истец	1	0	1	0	0	0	0	0	0	1
истинный	0	0	0	0	1	0	0	1	1	0
истирание	0	0	0	0	0	0	0	0	0	1
истощение	0	1	0	0	0	1	0	0	0	1
истощенный	0	0	0	1	0	1	0	0	0	1
истребить	0	0	0	1	0	1	0	0	0	1
истребление	1	0	0	1	0	0	0	0	0	1
исход	0	0	0	0	0	0	0	0	1	0
исчез	0	0	0	1	0	1	1	0	0	1
исчезнуть	0	0	0	0	0	0	1	0	0	0
исчерпывающий	0	0	0	0	0	0	0	1	0	0
кабель	0	0	0	0	0	0	1	0	0	0
кабинет	0	0	0	0	0	0	0	1	1	0
каблук	0	0	0	0	0	0	0	0	0	1
казначей	0	0	0	0	0	0	0	1	0	0
какофония	1	0	1	0	0	0	0	0	0	1
кал	0	0	1	0	0	0	0	0	0	1
калека	0	0	0	1	0	1	0	0	0	1
калечить	1	0	1	1	0	1	0	0	0	1
калитка	0	0	0	0	0	0	0	0	1	0
калькулятор	0	0	0	0	0	0	0	1	1	0
камбала	0	0	0	1	0	1	0	0	0	1
камень	1	0	0	0	0	0	0	0	0	1
кампания	1	0	0	1	0	0	0	0	0	1
камуфляж	0	0	0	0	0	0	1	0	0	0
канализация	0	0	1	0	0	0	0	0	0	1
канарейка	0	0	0	0	0	0	0	0	1	0
кандалы	1	1	1	1	0	1	0	0	0	1
кандидат	0	0	0	0	0	0	0	0	1	0
каннибал	0	0	1	1	0	0	0	0	0	1
каннибализм	0	0	1	0	0	0	0	0	0	1
каноны	0	0	0	0	0	0	0	1	0	0
канцелярский	0	0	0	0	0	0	0	1	1	0
канцлер	0	0	0	0	0	0	0	1	0	0
капеллан	0	0	0	0	0	0	0	1	0	0
капиталист	0	0	0	0	0	0	0	0	1	0
капитан	0	0	0	0	0	0	0	0	1	0
капитуляция	0	0	0	0	0	1	0	0	0	1
капля	0	0	1	1	0	0	0	0	0	1
капот	1	0	1	1	0	0	0	0	0	1
капрал	0	0	0	0	0	0	0	0	0	1
каприз	0	1	0	0	1	0	1	0	0	1
капризный	1	0	0	0	0	0	0	0	0	1
карабкаться	0	0	0	0	0	0	0	0	0	1
каракули	0	0	0	0	0	0	0	0	0	1
карантин	0	0	0	1	0	0	0	0	0	0
карательный	1	0	0	1	0	1	0	0	0	1
кардиомиопатия	0	0	0	1	0	1	0	0	0	1
кариес	0	0	1	0	0	0	0	0	0	1
карикатура	0	0	0	0	0	0	0	0	0	1
карликовый	0	0	0	1	0	1	0	0	0	1
картель	0	0	0	0	0	0	0	0	0	1
картридж	0	0	0	1	0	0	0	0	0	0
карцер	0	0	0	1	0	1	0	0	0	1
карцинома	0	0	0	1	0	1	0	0	0	1
карьера	0	1	0	0	0	0	0	0	1	0
каскад	0	0	0	0	0	0	0	0	1	0
касса	0	0	0	0	0	0	0	1	0	0
каста	0	0	0	0	0	0	0	0	0	1
катаракта	0	1	0	1	0	1	0	0	0	1
катастрофа	1	0	1	1	0	1	1	0	0	1
катастрофический	1	0	0	1	0	1	0	0	0	1
катафалк	0	0	0	1	0	1	0	0	0	1
категоричный	0	0	0	0	0	0	0	0	1	0
катетер	0	0	0	0	0	0	0	0	0	1
катехизис	0	0	1	0	0	0	0	0	0	0
кафе	0	0	0	0	0	0	0	0	1	0
кафедра	0	0	0	0	0	0	0	0	1	0
кашель	0	0	1	0	0	0	0	0	0	1
квалифицированный	0	0	0	0	0	0	0	1	1	0
квалифицирующий	0	0	0	0	0	0	0	0	1	0
квест	0	1	0	0	0	0	0	0	1	0
кейс	0	0	0	1	0	1	0	0	0	1
кен	0	0	0	0	0	0	0	0	1	0
керн	0	0	0	0	0	0	0	0	0	1
керосин	0	0	0	1	0	0	0	0	0	0
кий	0	1	0	0	0	0	0	0	0	0
кинжал	0	0	0	1	0	0	0	0	0	1
кипеть	1	1	0	0	0	0	0	0	0	0
кипятить	0	0	1	0	0	0	0	0	0	1
кипящий	0	1	0	0	0	0	0	0	0	0
кислота	0	0	0	0	0	0	0	0	0	1
кислый	0	0	1	0	0	0	0	0	0	1
киста	0	0	0	1	0	1	0	0	0	1
кистозный	0	0	1	0	0	0	0	0	0	0
кишечный	0	0	1	0	0	0	0	0	0	0
кишки	0	0	1	0	0	0	0	0	1	0
кладбище	0	0	0	1	0	1	0	0	0	1
клан	0	0	0	0	0	0	0	1	0	0
классика	0	0	0	0	1	0	0	0	1	0
классифицировать	0	0	0	0	0	0	0	0	1	0
классический	0	0	0	0	0	0	0	0	1	0
клевать	0	0	0	0	0	0	0	0	1	0
клевета	1	0	1	1	0	0	0	1	0	1
клеветать	1	0	1	0	0	0	0	0	0	1
клеветнический	1	0	0	0	0	0	0	0	0	1
клеймо	1	0	1	1	0	1	0	0	0	1
клепка	0	0	0	0	0	0	0	0	1	0
клетка	0	0	0	0	0	1	0	0	0	1
клещ	0	0	1	0	0	0	0	0	0	1
клизма	0	0	1	0	0	0	0	0	0	0
клика	0	0	0	1	0	0	0	0	0	1
клоун	0	1	0	0	1	0	1	0	1	0
клык	0	0	0	1	0	0	0	0	0	0
клыки	0	0	0	1	0	0	0	0	0	0
ключевой	0	0	0	0	0	0	0	1	1	0
кляп	0	0	1	0	0	0	0	0	0	1
клятва	0	1	0	0	1	0	0	1	1	0
книжный	0	0	0	0	0	0	0	0	1	0
княжеский	0	1	0	0	1	0	1	1	1	0
коалиция	0	0	0	0	0	0	0	0	1	0
кобра	0	0	0	1	0	0	0	0	0	0
кованый	0	0	0	0	0	0	0	0	0	1
коварный	1	0	1	1	0	0	0	0	0	1
когерентность	0	0	0	0	0	0	0	0	1	0
коготь	1	0	0	1	0	0	0	0	0	1
когти	1	0	0	1	0	0	0	0	0	1
козырек	0	1	0	0	0	0	1	0	0	0
козырь	0	0	0	0	0	0	1	0	0	0
койот	0	0	0	1	0	0	0	0	0	0
кокаин	0	0	0	0	0	1	0	0	0	1
коклюш	0	0	0	0	0	0	0	0	0	1
колдовать	0	1	0	0	0	0	1	0	0	0
колдовство	1	1	0	1	0	1	1	0	0	1
колебание	0	0	0	1	0	0	0	0	0	1
колебания	1	0	0	1	0	0	0	0	0	1
колебаться	0	0	0	1	0	0	0	0	0	1
колики	0	0	0	0	0	0	0	0	0	1
коллективно	0	0	0	0	0	0	0	1	1	0
колоссальный	0	0	0	0	0	0	0	0	1	0
колчан	0	0	0	1	0	0	0	0	0	1
колыбель	0	1	0	0	1	0	0	1	1	0
колючий	0	0	0	1	0	0	0	0	0	1
колючка	1	0	0	0	0	0	0	0	0	1
кома	0	0	0	1	0	1	0	0	0	1
команда	0	0	0	0	0	0	0	1	0	0
командующий	0	0	0	0	0	0	0	1	1	0
комар	1	0	1	0	0	0	0	0	0	1
коматозный	0	0	0	1	0	1	0	0	0	1
комбатант	1	0	0	1	0	0	0	0	0	1
комендант	0	0	0	0	0	0	0	1	1	0
комиссия	0	0	0	0	0	0	0	1	0	0
комитет	0	0	0	0	0	0	0	1	0	0
комковатый	0	0	1	0	0	0	0	0	0	1
комментатор	0	0	0	0	0	0	0	0	1	0
коммерция	0	0	0	0	0	0	0	1	0	0
коммодор	0	0	0	0	0	0	0	1	1	0
коммунизм	1	0	0	1	0	1	0	0	0	1
коммуникация	0	0	0	0	0	0	0	1	0	0
коммунист	0	0	0	0	0	0	0	0	0	1
коммутация	0	0	0	0	0	0	0	0	1	0
комок	0	0	0	0	0	0	0	0	0	1
компактный	0	0	0	0	0	0	0	1	0	0
компаньон	0	0	0	0	1	0	0	1	1	0
компас	0	0	0	0	0	0	0	1	0	0
компенсаторный	0	0	0	0	0	0	0	0	1	0
компенсировать	0	1	0	0	1	0	1	1	1	1
компетентность	0	0	0	0	0	0	0	1	1	0
компетентный	0	0	0	0	0	0	0	1	1	0
комплимент	0	1	0	0	1	0	1	1	1	0
композитор	0	0	0	0	0	0	0	0	1	0
компост	0	0	1	0	0	0	0	0	0	1
компресс	1	0	0	0	0	0	0	0	0	0
комфорт	0	1	0	0	1	0	0	1	1	0
конвергенция	0	1	0	0	0	0	0	0	0	0
конвертировать	0	0	0	0	0	0	0	0	1	0
конгломерат	0	0	0	0	0	0	0	1	0	0
конгресс	0	0	1	0	0	0	0	1	0	0
конгрессмен	0	0	0	0	0	0	0	1	0	0
конгруэнтность	0	0	0	0	0	0	0	1	1	0
конечно	0	0	0	0	0	0	0	1	0	0
конкуренция	0	1	0	0	0	0	0	0	0	1
консервант	0	1	0	0	1	0	1	1	1	0
консорт	0	0	0	0	0	0	0	1	0	0
констебль	0	0	0	0	0	0	0	1	0	0
конституционный	0	0	0	0	0	0	0	1	1	0
консул	0	0	0	0	0	0	0	1	0	0
консультироваться	0	0	0	0	0	0	0	1	0	0
контакт	0	0	0	0	0	0	0	0	1	0
контингент	0	1	0	0	0	0	0	0	0	0
контрабанда	1	0	1	1	0	0	0	0	0	1
контрабандист	1	0	1	1	0	0	0	0	0	1
контракт	0	0	0	0	0	0	0	0	0	1
контролер	0	0	0	0	0	0	0	1	0	0
контур	0	0	0	0	0	0	0	0	1	0
конура	0	0	0	0	0	1	0	0	0	0
конфессиональный	0	0	0	1	0	0	0	1	0	0
конфиденциально	0	0	0	0	0	0	0	1	0	0
конфиденциальный	0	0	0	0	0	0	0	1	0	0
конфискация	0	0	0	1	0	1	0	0	0	1
конфискован	0	0	0	0	0	0	0	0	0	1
конфисковать	1	0	0	0	0	1	0	0	0	1
конфисковывать	0	0	0	0	0	0	0	0	0	1
конфликт	1	0	0	1	0	1	0	0	0	1
концентрический	0	0	0	0	0	0	0	0	1	0
кончина	0	0	0	1	0	1	0	0	0	1
кооператив	0	0	0	0	0	0	0	1	1	0
копировать	0	0	0	0	0	0	0	0	0	1
копье	1	1	0	1	0	0	0	0	0	1
кораблекрушение	0	0	0	1	0	1	0	0	0	1
король	0	0	0	0	0	0	0	0	1	0
коронация	0	0	0	0	1	0	0	1	1	0
коронер	0	0	0	0	0	0	0	0	0	1
корпорация	0	0	0	0	0	0	0	1	1	0
корректирующий	0	0	0	0	0	0	0	0	1	0
коррозионный	0	0	0	1	0	0	0	0	0	1
коррозия	0	0	0	0	0	0	0	0	0	1
коррумпированный	0	0	0	0	0	0	0	0	0	1
коррупция	0	0	1	0	0	0	0	0	0	1
корс	0	0	0	0	0	1	0	0	0	0
корт	1	1	0	1	0	0	0	0	0	0
корь	0	0	1	1	0	1	0	0	0	1
коряги	0	0	0	0	0	0	0	0	0	1
космонавт	0	0	0	0	0	0	0	0	1	0
космополит	0	0	0	0	0	0	0	1	1	0
коснулся	0	0	0	0	0	0	0	0	0	1
кости	0	1	0	0	0	0	0	0	0	0
котенок	0	0	0	0	1	0	0	1	1	0
кошмар	0	0	0	1	0	0	0	0	0	1
крадется	0	1	0	1	0	0	0	1	0	1
кража	1	0	1	1	0	1	0	0	0	1
крайность	0	0	0	0	0	0	0	0	0	1
крапива	1	0	1	0	0	0	0	0	0	1
красивая	0	0	0	0	1	0	0	0	1	0
краснеть	0	0	0	0	0	0	0	0	0	1
красноречивый	0	0	0	0	0	0	0	0	1	0
красноречие	0	0	0	0	0	0	0	0	1	0
красота	0	0	0	0	1	0	0	0	1	0
красться	1	0	0	1	0	0	1	0	0	1
краткий	0	0	0	0	0	0	0	0	1	0
крах	0	0	1	1	0	1	0	0	0	1
кредит	0	0	0	0	0	0	0	1	1	0
кредитор	0	0	0	0	0	0	0	1	0	0
кредитуется	0	0	0	0	0	0	0	0	1	0
кремация	0	0	0	0	0	1	0	0	0	0
крениться	0	0	0	0	0	0	0	0	0	1
крепкий	0	0	0	0	0	0	0	0	1	0
крепость	0	0	0	1	0	1	0	1	1	0
крестильный	0	0	0	0	1	0	0	0	1	0
крестообразный	0	0	0	0	0	0	0	0	0	1
крещендо	0	1	0	0	1	0	1	1	1	0
крещение	0	0	0	0	0	0	0	0	1	0
криво	0	0	0	0	0	0	0	0	0	1
кривой	0	0	0	0	0	0	0	0	0	1
кризис	0	0	0	0	0	0	0	0	0	1
крик	1	0	1	1	0	0	1	0	0	1
кристалл	0	0	0	0	0	0	0	0	1	0
критик	0	0	0	0	0	0	0	0	0	1
критика	1	0	0	0	0	1	0	0	1	1
критиковать	1	0	1	1	0	1	0	0	0	1
кричать	1	0	0	1	0	0	1	0	0	1
кричащий	1	0	1	1	0	0	1	0	0	1
кровавый	1	0	1	1	0	1	0	0	0	1
кровожадный	1	0	1	1	0	0	0	0	0	1
кровопролитие	1	0	1	1	0	1	1	0	0	1
кровосмесительный	0	0	1	0	0	0	0	0	0	1
кровотечение	0	0	1	1	0	1	0	0	0	1
кровь	1	0	1	1	0	1	0	0	0	1
крокодил	0	0	0	1	0	0	0	0	0	0
кроткий	0	0	0	0	0	1	0	0	0	0
кружево	1	0	0	1	0	1	0	1	1	1
кружка	1	0	0	1	0	1	0	0	1	1
круто	0	0	0	0	0	0	0	0	1	0
крушение	1	0	1	1	0	1	1	0	0	1
крыло	0	0	0	0	0	0	0	1	0	0
крыса	0	0	1	1	0	0	0	0	0	1
крышка	0	1	0	0	0	0	0	1	0	0
ксенофобия	0	0	0	1	0	0	0	0	0	1
куб	0	0	0	0	0	0	0	1	0	0
кувыркаться	0	0	0	0	0	0	0	0	0	1
кузнец	0	0	0	0	0	0	0	1	0	0
кузница	0	0	0	0	0	0	0	0	1	0
кукла	0	0	0	0	1	0	0	0	0	0
кукушка	0	0	0	0	0	0	0	0	0	1
кулинарный	0	0	0	0	0	0	0	1	1	0
кульминация	0	1	0	0	1	0	1	1	1	0
культ	0	0	0	1	0	0	0	0	0	1
культивировать	0	1	0	0	0	0	0	1	1	0
культивируемый	0	0	0	0	0	0	0	0	1	0
культура	0	0	0	0	0	0	0	0	1	0
кумовство	1	0	1	0	0	1	0	0	0	1
купирование	0	0	1	1	0	1	0	0	0	1
курган	0	0	1	0	0	0	0	0	0	0
курильщик	0	0	0	0	0	0	0	0	0	1
курица	0	0	0	1	0	0	0	0	0	0
курсировать	0	0	0	0	0	0	0	0	1	0
курьер	0	0	0	0	0	0	0	1	0	0
курятник	1	0	1	0	0	0	0	0	0	1
кусать	0	0	0	0	0	0	0	0	0	1
кусок	0	0	0	0	0	0	0	0	0	1
кусочек	0	0	0	0	0	0	0	0	0	1
кэрол	0	0	0	0	1	0	0	1	1	0
лабиринт	0	1	0	0	0	0	0	0	0	1
лава	1	0	0	1	0	0	0	0	0	1
лавина	0	0	0	1	0	1	1	0	0	1
лавочник	0	0	0	0	0	0	0	1	0	0
лавр	0	0	0	0	0	0	0	0	1	0
лавры	0	0	0	0	1	0	0	0	1	0
ладья	1	0	1	0	0	0	0	0	0	1
лазер	0	0	0	0	0	0	0	1	1	0
ларек	0	0	1	0	0	0	0	0	0	0
ласкать	0	0	0	0	0	0	0	0	1	0
ластовица	0	0	0	0	0	0	0	1	0	0
лауреат	0	0	0	0	0	0	0	1	1	0
лачуга	0	0	1	0	0	1	0	0	0	1
лаять	1	0	0	0	0	0	0	0	0	1
лев	0	0	0	1	0	0	0	0	1	0
легендарный	0	0	0	0	0	0	0	0	1	0
легитимность	0	0	0	0	0	0	0	1	0	0
легко	0	0	0	0	0	0	0	0	1	0
легкомысленный	1	0	1	0	0	0	0	0	0	1
ледниковый	0	0	0	0	0	0	0	0	0	1
